time,MT_001,MT_002,MT_003,MT_004,MT_005,MT_006,MT_007,MT_008,MT_009,MT_010,MT_011,MT_012,MT_013,MT_014,MT_015,MT_016,MT_017,MT_018,MT_019,MT_020
03/20/2020 00:00:00,93452.995184,94151.63349,92717.02982,91055.013515,88038.618373,85031.137708,80201.146242,74562.546119,68463.2101,64776.925629,63454.016394,64371.856062,64359.805037,66891.912143,72797.569848,78479.746627,82601.219942,85745.013168,88989.616971,91483.942204
03/21/2020 00:00:00,93452.701568,94156.432728,92717.516332,91056.388314,88032.596817,85030.166305,80202.519384,74562.051561,68455.782808,64772.665084,63449.630384,64393.655543,64379.51869,66889.900357,72797.59396,78479.712382,82601.04114,85742.886272,88989.780969,91482.984311
03/22/2020 00:00:00,93452.410589,94161.230458,92718.002719,91057.763293,88026.577784,85029.189777,80203.894036,74561.553373,68448.338113,64768.457562,63445.327438,64415.463326,64399.309269,66887.889662,72797.617892,78479.678273,82600.853679,85740.759659,88989.943926,91482.0264
03/23/2020 00:00:00,93452.122242,94166.026679,92718.488981,91059.138453,88020.56127,85028.208118,80205.270198,74561.051539,68440.87607,64764.250205,63441.10769,64437.279385,64419.17766,66885.880059,72797.641644,78479.6443,82600.657456,85738.633328,88990.105844,91481.068471
03/24/2020 00:00:00,93451.836522,94170.821393,92718.975118,91060.513794,88014.547275,85027.221325,80206.64787,74560.546043,68433.396732,64760.043014,63436.971271,64459.103695,64439.124764,66883.87155,72797.665216,78479.610462,82600.452364,85736.507281,88990.266725,91480.110524
03/25/2020 00:00:00,93451.553424,94175.614601,92719.461131,91061.889315,88008.535796,85026.229393,80208.027051,74560.03687,68425.900153,64755.835989,63432.918314,64480.936232,64459.151493,66881.864135,72797.688607,78479.57676,82600.238296,85734.381515,88990.426571,91479.15256
03/26/2020 00:00:00,93451.272943,94180.406304,92719.947019,91063.265015,88002.526833,85025.232318,80209.407742,74559.524003,68418.386389,64751.629129,63428.948952,64502.776969,64479.258776,66879.857814,72797.711819,78479.543194,82600.015141,85732.256032,88990.585382,91478.194577
03/27/2020 00:00:00,93450.995074,94185.196504,92720.432783,91064.640897,87996.520383,85024.230096,80210.789942,74559.007425,68410.855492,64747.422435,63425.063317,64524.625882,64499.447555,66877.852588,72797.734851,78479.509763,82599.782789,85730.130831,88990.743161,91477.236577
03/28/2020 00:00:00,93450.719814,94189.985202,92720.918423,91066.016958,87990.516445,85023.222723,80212.173651,74558.487121,68403.40394,64743.215906,63421.261544,64546.482946,64519.718788,66875.848458,72797.757704,78479.476468,82599.541127,85728.005912,88990.89991,91476.278558
03/29/2020 00:00:00,93450.447156,94194.772399,92721.403939,91067.393198,87984.515016,85022.210195,80213.55887,74557.971969,68396.647969,64739.009543,63417.543766,64568.348137,64540.073447,66873.845425,72797.780376,78479.443308,82599.290039,85725.881275,88991.055629,91475.320522
03/30/2020 00:00:00,93450.177096,94199.558096,92721.889331,91068.769619,87978.516096,85021.192506,80214.945599,74557.455155,68389.885693,64734.803345,63413.910118,64590.221428,64560.51252,66871.843489,72797.802869,78479.410283,82599.029409,85723.756919,88991.21032,91474.362469
03/31/2020 00:00:00,93449.909629,94204.342294,92722.3746,91070.146219,87972.519682,85020.166819,80216.333836,74556.933924,68383.117132,64730.597314,63410.360733,64612.102796,64581.037012,66869.842651,72797.825183,78479.377394,82598.759118,85721.632846,88991.363986,91473.404397
04/01/2020 00:00:00,93449.64475,94209.124994,92722.859746,91071.522999,87966.525773,85019.121194,80217.723583,74556.40827,68376.342309,64726.391448,63406.895746,64633.992217,64601.647942,66867.842912,72797.847317,78479.344639,82598.479045,85719.509053,88991.516627,91472.446308
04/02/2020 00:00:00,93449.382455,94213.906199,92723.344768,91072.899959,87960.534366,85018.070107,80219.114838,74555.878184,68369.561245,64722.185748,63403.515293,64655.889665,64622.346347,66865.844273,72797.869272,78479.31202,82598.189068,85717.385542,88991.668245,91471.4882
04/03/2020 00:00:00,93449.122738,94218.685908,92723.829668,91074.277098,87954.545461,85016.97683,80220.507603,74555.343659,68362.77396,64717.980214,63400.219508,64677.795116,64643.133279,66863.846734,72797.891047,78479.279536,82597.889062,85715.262313,88991.818843,91470.530075
04/04/2020 00:00:00,93448.865596,94223.464123,92724.314444,91075.654416,87948.559056,85015.8428,80221.901876,74554.804687,68355.980477,64713.774845,63397.008528,64699.708547,64664.00981,66861.850296,72797.912644,78479.247186,82597.5789,85713.139364,88991.96842,91469.571933
04/05/2020 00:00:00,93448.611022,94228.240846,92724.799098,91077.031913,87942.575148,85014.706775,80223.297659,74554.261262,68349.180817,64709.569643,63393.882489,64721.629933,64684.977027,66859.854959,72797.934061,78479.214971,82597.258453,85711.016696,88992.116979,91468.613772
04/06/2020 00:00:00,93448.359014,94233.016077,92725.28363,91078.40959,87936.593736,85013.568757,80224.69495,74553.713374,68342.375,64705.364606,63390.841526,64743.559251,64706.036035,66857.860725,72797.955299,78479.182891,82596.927591,85708.89431,88992.264522,91467.655594
04/07/2020 00:00:00,93448.109564,94237.789817,92725.768039,91079.787445,87930.614819,85012.428745,80226.093749,74553.161017,68335.563048,64701.159735,63387.885776,64765.496475,64727.187958,66855.867594,72797.976358,78479.150946,82596.586179,85706.772204,88992.41105,91466.697398
04/08/2020 00:00:00,93447.86267,94242.562069,92726.252326,91081.16548,87924.638395,85011.28674,80227.494058,74552.600136,68328.744982,64696.95503,63384.890646,64787.441583,64748.433938,66853.875567,72797.997238,78479.119135,82596.234083,85704.650378,88992.556564,91465.739185
04/09/2020 00:00:00,93447.618326,94247.332832,92726.736492,91082.543693,87918.664461,85010.142742,80228.895875,74552.020328,68321.920823,64692.750492,63381.745944,64809.39455,64769.775137,66851.884644,72798.017939,78479.087459,82595.871165,85702.528833,88992.701066,91464.780954
04/10/2020 00:00:00,93447.376528,94252.102109,92727.220535,91083.922085,87912.693017,85008.996753,80230.2992,74551.435638,68315.090592,64688.546119,63378.708104,64831.355354,64791.212735,66849.894827,72798.038462,78479.055917,82595.497284,85700.407568,88992.844559,91463.822705
04/11/2020 00:00:00,93447.13727,94256.8699,92727.704457,91085.300656,87906.724061,85007.848772,80231.704034,74550.846056,68308.254311,64684.341912,63376.051536,64853.32397,64812.747932,66847.906116,72798.058805,78479.02451,82595.112299,85698.286584,88992.987042,91462.864438
04/12/2020 00:00:00,93446.900549,94261.636206,92728.188258,91086.679405,87900.75759,85006.6988,80233.110376,74550.251572,68301.412,64680.137872,63373.897519,64875.300375,64834.381949,66845.918511,72798.07897,78478.993236,82594.716063,85696.118393,88993.128518,91461.906154
04/13/2020 00:00:00,93446.666359,94266.401029,92728.671937,91088.058332,87894.793604,85005.546839,80234.518226,74549.652173,68294.56368,64675.933997,63371.858855,64897.284545,64856.116026,66843.932015,72798.098957,78478.962097,82594.30843,85693.852026,88993.268989,91460.947852
04/14/2020 00:00:00,93446.434696,94271.16437,92729.155496,91089.437438,87888.8321,85004.392887,80235.927584,74549.04785,68287.709373,64671.730289,63369.935577,64919.276458,64877.951425,66841.946626,72798.118765,78478.931092,82593.889249,85691.583892,88993.408455,91459.989533
04/15/2020 00:00:00,93446.205556,94275.92623,92729.638933,91090.816722,87882.873076,85003.236946,80237.338451,74548.438591,68280.849099,64667.526747,63368.127719,64941.276091,64899.88943,66839.962346,72798.138395,78478.900221,82593.458367,85689.313988,88993.546919,91459.031196
04/16/2020 00:00:00,93445.978933,94280.68661,92730.12225,91092.196184,87876.916532,85002.079017,80238.750825,74547.824385,68273.982879,64663.323371,63366.435316,64963.283419,64921.931346,66837.979176,72798.157846,78478.869484,82593.01563,85687.042313,88993.684382,91458.072842
04/17/2020 00:00:00,93445.754823,94285.445512,92730.605447,91093.575824,87870.962465,85000.919099,80240.164708,74547.205223,68267.110734,64659.120162,63364.858402,64985.298421,64944.078501,66835.997116,72798.177119,78478.838881,82592.560879,85684.768866,88993.820845,91457.11447
04/18/2020 00:00:00,93445.533221,94290.202936,92731.088523,91094.955643,87865.010874,84999.757193,80241.580098,74546.581092,68260.232685,64653.939636,63363.397011,65007.269735,64966.332244,66834.016168,72798.196214,78478.808412,82592.093954,85682.493643,88993.95631,91456.15608
04/19/2020 00:00:00,93445.314123,94294.958884,92731.571479,91096.335639,87859.061757,84998.593301,80242.996996,74545.951983,68253.348753,64648.332648,63362.051177,65029.163403,64988.693951,66832.036331,72798.215131,78478.778076,82591.61469,85680.216644,88994.090779,91455.197673
04/20/2020 00:00:00,93445.097524,94299.713356,92732.054315,91097.715812,87853.115112,84997.427422,80244.415402,74545.317883,68246.458958,64642.708439,63360.820934,65051.063353,65011.165018,66830.057608,72798.23387,78478.747875,82591.122921,85677.937867,88994.224253,91454.239248
04/21/2020 00:00:00,93444.88342,94304.466355,92732.537031,91099.096164,87847.170938,84996.259557,80245.835316,74544.678783,68239.563322,64637.067022,63359.706317,65072.96957,65033.746867,66828.079997,72798.25243,78478.717806,82590.618478,85675.657309,88994.356733,91453.280806
04/22/2020 00:00:00,93444.671806,94309.217881,92733.019627,91100.476693,87841.229233,84995.089706,80247.256737,74544.034671,68232.661864,64631.408413,63358.707361,65094.882038,65056.440946,66826.103501,72798.270813,78478.687872,82590.101186,85673.37497,88994.488222,91452.322346
04/23/2020 00:00:00,93444.462678,94313.967935,92733.502104,91101.857399,87835.289995,84993.917871,80248.679665,74543.385537,68225.754606,64625.732626,63357.824099,65116.800742,65079.248727,66824.128119,72798.289018,78478.658071,82589.570872,85671.090846,88994.61872,91451.363869
04/24/2020 00:00:00,93444.25603,94318.716519,92733.984462,91103.238283,87829.353223,84992.744051,80250.104102,74542.731369,68218.841569,64620.039677,63357.056566,65138.725665,65102.171708,66822.153853,72798.307045,78478.628403,82589.027356,85668.804937,88994.748229,91450.405375
04/25/2020 00:00:00,93444.051859,94323.463633,92734.4667,91104.619344,87823.418914,84991.568247,80251.530045,74542.072157,68211.922772,64614.329579,63356.404797,65160.656793,65125.211415,66820.180703,72798.324895,78478.598868,82588.470455,85666.51724,88994.876751,91449.446863
04/26/2020 00:00:00,93443.85016,94328.20928,92734.94882,91106.000582,87817.487068,84990.39046,80252.957496,74541.407889,68204.998238,64608.602348,63355.868826,65182.59411,65148.369399,66818.208671,72798.342567,78478.569467,82587.899984,85664.227753,88995.004288,91448.488333
04/27/2020 00:00:00,93443.650928,94332.953459,92735.430821,91107.381998,87811.557683,84989.21069,80254.386454,74540.738554,68198.067985,64602.857997,63355.448688,65204.5376,65171.64724,66816.237756,72798.360061,78478.540199,82587.315754,85661.936476,88995.130839,91447.529786
04/28/2020 00:00:00,93443.45416,94337.696173,92735.912703,91108.76359,87805.630756,84988.028938,80255.816919,74540.064142,68191.132035,64597.096543,63355.144419,65226.487249,65195.046547,66814.267959,72798.377378,78478.511065,82586.717573,85659.643405,88995.256408,91446.571222
04/29/2020 00:00:00,93443.259849,94342.437421,92736.394467,91110.145359,87799.706286,84986.845204,80257.248891,74539.384642,68184.190409,64591.317999,63354.956052,65248.44304,65218.568957,66812.299282,72798.394518,78478.482063,82586.105244,85657.348539,88995.380996,91445.61264
04/30/2020 00:00:00,93443.067993,94347.177207,92736.876112,91111.527305,87793.784272,84985.659489,80258.68237,74538.700042,68177.243127,64585.52238,63354.883622,65270.404959,65242.216137,66810.331726,72798.41148,78478.453194,82585.478568,85655.051876,88995.504604,91444.654041
05/01/2020 00:00:00,93442.878586,94351.91553,92737.352071,91112.909428,87787.864712,84984.471793,80260.117357,74538.010331,68170.290208,64579.709701,63354.927165,65292.37299,65265.989785,66808.365289,72798.428265,78478.424458,82584.837341,85652.753415,88995.627233,91443.695424
05/02/2020 00:00:00,93442.691624,94356.652391,92737.824067,91114.291727,87781.947603,84983.282118,80261.55385,74537.315499,68163.331675,64573.879976,63355.086716,65314.347119,65289.891629,66806.399975,72798.444873,78478.395856,82584.181356,85650.453153,88995.748885,91442.736791
05/03/2020 00:00:00,93442.507102,94361.387793,92738.295847,91115.674202,87776.032946,84982.090463,80262.991849,74536.615534,68156.367547,64568.037898,63355.362309,65336.327329,65313.923431,66804.435782,72798.461304,78478.367386,82583.510402,85648.151088,88995.869563,91441.778139
05/04/2020 00:00:00,93442.325017,94366.121735,92738.767413,91117.056855,87770.120737,84980.896829,80264.431356,74535.910425,68149.397844,64562.268828,63355.75398,65358.313606,65338.086981,66802.472713,72798.481737,78478.339048,82582.824264,85645.847219,88995.989266,91440.819471
05/05/2020 00:00:00,93442.145364,94370.85422,92739.238765,91118.439683,87764.210975,84979.701216,80265.872369,74535.200162,68142.422588,64556.465418,63356.261764,65380.305935,65362.426937,66800.510768,72798.504935,78478.310844,82582.122722,85643.541544,88996.107997,91439.860785
05/06/2020 00:00:00,93441.968138,94375.585249,92739.709902,91119.822688,87758.303659,84978.503626,80267.314889,74534.484732,68135.441797,64550.627699,63356.885696,65402.304301,65386.906197,66798.549947,72798.52803,78478.282772,82581.405553,85641.234061,88996.225756,91438.902082
05/07/2020 00:00:00,93441.793334,94380.314821,92740.180826,91121.205868,87752.398787,84977.304058,80268.758915,74533.764126,68128.455494,64544.755699,63357.625812,65424.308689,65411.511646,66796.590251,72798.551022,78478.254832,82580.672529,85638.924768,88996.342547,91437.943361
05/08/2020 00:00:00,93441.62095,94385.04294,92740.651537,91122.589225,87746.496357,84976.102514,80270.204448,74533.038331,68121.463697,64538.849446,63358.482146,65446.319084,65436.245145,66794.631681,72798.57391,78478.227025,82579.923417,85636.613663,88996.458369,91436.984624
05/09/2020 00:00:00,93441.450979,94389.769605,92741.122035,91123.972758,87740.596367,84974.898993,80271.651487,74532.307337,68114.466427,64532.908971,63359.454734,65468.335472,65461.10859,66792.674238,72798.596695,78478.199351,82579.157982,85634.300745,88996.573225,91436.025869
05/10/2020 00:00:00,93441.283418,94394.494818,92741.592321,91125.356466,87734.698816,84973.693497,80273.100033,74531.571132,68107.463705,64526.934303,63360.543612,65490.357837,65486.103915,66790.717923,72798.619377,78478.171809,82578.375981,85631.986011,88996.687115,91435.067096
05/11/2020 00:00:00,93441.118263,94399.21858,92742.062395,91126.740351,87728.803703,84972.486026,80274.550084,74530.829705,68100.455551,64520.92547,63361.748815,65512.386165,65511.233095,66788.762736,72798.641954,78478.144399,82577.577169,85629.669459,88996.800042,91434.108307
05/12/2020 00:00:00,93440.955509,94403.940893,92742.532257,91128.12441,87722.911025,84971.27658,80276.001642,74530.083046,68093.443945,64514.882502,63363.07038,65534.420441,65536.498141,66786.808678,72798.664428,78478.117121,82576.761294,85627.351088,88996.912007,91433.1495
05/13/2020 00:00:00,93440.795151,94408.661757,92743.001908,91129.508646,87717.020781,84970.06516,80277.454706,74529.331143,68086.427326,64508.805428,63364.50834,65556.460651,65561.90111,66784.85575,72798.686799,78478.089976,82575.928101,85625.030896,88997.023011,91432.190676
05/14/2020 00:00:00,93440.637186,94413.381173,92743.471348,91130.893057,87711.132969,84968.851767,80278.909276,74528.573984,68079.402337,64502.694277,63366.062733,65578.50678,65587.444095,66782.903952,72798.709065,78478.062963,82575.077329,85622.70888,88997.133056,91431.231835
05/15/2020 00:00:00,93440.481609,94418.099143,92743.940577,91132.277643,87705.247588,84967.6364,80280.365351,74527.811559,68072.369011,64496.54908,63367.733594,65600.558813,65613.129237,66780.953286,72798.731227,78478.036081,82574.20871,85620.38504,88997.242143,91430.272977
05/16/2020 00:00:00,93438.216111,94414.68096,92742.63521,91131.990206,87706.302633,84961.079135,80277.528292,74529.507678,68089.182886,64515.015692,63362.521333,65585.028426,65615.471827,66783.822394,72796.345846,78477.931156,82579.513069,85625.621423,88999.406631,91429.424936
05/17/2020 00:00:00,93435.954069,94411.260187,92741.329604,91131.703993,87707.351329,84954.524951,80274.697175,74531.215365,68105.99321,64533.48779,63357.560571,65569.493811,65617.512309,66786.717512,72794.036014,78477.82823,82584.799193,85630.863238,89001.572602,91428.575311
05/18/2020 00:00:00,93433.695493,94407.836826,92740.023761,91131.419004,87708.393666,84947.97385,80271.872005,74532.934625,68122.79989,64551.965373,63352.85151,65553.954965,65619.253892,66789.63865,72791.71519,78477.727305,82590.06714,85636.110498,89003.740058,91427.7241
05/19/2020 00:00:00,93431.440389,94404.410876,92738.71768,91131.13524,87709.429636,84941.425832,80269.052785,74534.665468,68139.602833,64570.448445,63348.394352,65538.411884,65620.699742,66792.585818,72789.383375,78477.629005,82595.316969,85641.36322,89005.909003,91426.8713
05/20/2020 00:00:00,93429.188766,94400.982338,92737.411361,91130.8527,87710.459231,84934.880897,80266.239521,74536.4079,68156.401946,64588.937005,63344.189299,65522.864562,65621.85298,66795.559025,72787.040569,78477.537555,82600.548739,85646.621417,89008.079437,91426.01691
05/21/2020 00:00:00,93426.940633,94397.551212,92736.104805,91130.571385,87711.482441,84928.339047,80263.432215,74538.161928,68173.197138,64607.431055,63340.236557,65506.652508,65622.716686,66798.558282,72784.681447,78477.447831,82605.762507,85651.885106,89010.251365,91425.160927
05/22/2020 00:00:00,93424.695998,94394.117499,92734.798011,91130.291295,87712.499259,84921.800282,80260.630872,74539.927561,68189.988313,64625.930597,63336.536328,65490.318443,65623.293897,66801.5836,72782.304514,78477.359838,82610.958332,85657.154302,89012.424788,91424.30335
05/23/2020 00:00:00,93422.454869,94390.681199,92733.490979,91130.01243,87713.509675,84915.264602,80257.835497,74541.704806,68206.77538,64644.436427,63333.088816,65473.988513,65623.587609,66804.634987,72779.913374,78477.27358,82616.136272,85662.429019,89014.599709,91423.444177
05/24/2020 00:00:00,93420.217254,94387.242312,92732.18371,91129.734791,87714.513681,84908.732009,80255.046093,74543.493672,68223.558244,64662.997908,63329.894227,65457.662724,65623.600779,66807.712456,72777.508026,78477.189059,82621.296385,85667.709274,89016.776131,91422.583405
05/25/2020 00:00:00,93417.983162,94383.800839,92730.876204,91129.458378,87715.511268,84902.202502,80252.262665,74545.294166,68240.336811,64681.576253,63326.952766,65441.341081,65623.33834,66810.816016,72775.088473,78477.106281,82626.438728,85672.995082,89018.954056,91421.721033
05/26/2020 00:00:00,93415.752601,94380.35678,92729.568459,91129.183191,87716.502429,84895.676083,80249.485217,74547.106296,68257.110988,64700.171485,63324.195839,65425.023592,65622.806136,66813.945677,72772.654713,78477.025248,82631.56336,85678.286459,89021.133487,91420.857058
05/27/2020 00:00:00,93413.52558,94376.910135,92728.260478,91128.90923,87717.487153,84889.152753,80246.713752,74548.93007,68273.880681,64718.783624,63321.672672,65408.710262,65622.004448,66817.10145,72770.206748,78476.945964,82636.669644,85683.583419,89023.314427,91419.991479
05/28/2020 00:00:00,93411.302107,94373.460904,92726.952258,91128.636496,87718.465433,84882.632511,80243.948276,74550.765497,68290.645794,64737.412693,63319.389065,65392.401098,65620.936346,66820.283345,72767.744578,78476.868434,82641.752876,85688.885979,89025.496877,91419.124293
05/29/2020 00:00:00,93409.082191,94370.009088,92725.643801,91128.364989,87719.43726,84876.115358,80241.188793,74552.612585,68307.406234,64756.058713,63317.345116,65376.096106,65619.595004,66823.693122,72765.268205,78476.792661,82646.817671,85694.194154,89027.680842,91418.255498
05/30/2020 00:00:00,93406.86584,94366.554688,92724.335107,91128.094709,87720.402624,84869.601296,80238.435305,74554.471343,68324.161905,64773.609692,63315.540926,65359.795292,65617.665326,66828.249921,72762.777628,78476.718649,82651.864096,85699.50796,89029.866322,91417.385093
05/31/2020 00:00:00,93404.653062,94363.08506,92723.026175,91127.825657,87721.361518,84863.090324,80235.68376,74556.341779,68340.912713,64789.466034,63313.976592,65343.498662,65615.489334,66832.816858,72760.27285,78476.646402,82656.892215,85704.803248,89032.053321,91416.513074
06/01/2020 00:00:00,93402.443867,94359.600179,92721.717005,91127.557832,87722.313933,84856.582443,80232.932362,74558.223902,68357.658563,64805.37059,63313.787516,65327.206224,65613.069666,66837.393944,72757.753871,78476.575923,82661.902093,85709.776427,89034.241842,91415.639441
06/02/2020 00:00:00,93400.238262,94356.109867,92720.407598,91127.291236,87723.25986,84850.077655,80230.187127,74560.11772,68374.399358,64821.323437,63314.247837,65310.917983,65610.408925,66841.981191,72755.220693,78476.507218,82666.893795,85714.757959,89036.431887,91414.764191
06/03/2020 00:00:00,93398.036257,94352.614129,92719.097954,91127.025867,87724.19929,84843.575959,80227.448057,74562.023243,68391.135004,64837.324654,63314.931596,65294.633945,65607.509678,66846.57861,72752.673316,78476.440289,82671.867387,85719.747884,89038.623458,91413.887322
06/04/2020 00:00:00,93395.837859,94349.112972,92717.788072,91126.761727,87725.132215,84837.077356,80224.715157,74563.940479,68407.865404,64853.374319,63315.838849,65278.354117,65604.374454,66851.186213,72750.111743,78476.375141,82676.822931,85724.746236,89040.816559,91413.008831
06/05/2020 00:00:00,93393.643079,94345.606402,92716.477952,91126.498816,87726.058625,84830.581847,80221.98843,74565.869438,68424.590463,64869.47251,63316.969656,65262.078505,65601.005752,66855.804012,72747.535975,78476.311778,82681.760493,85729.753056,89043.011192,91412.128718
06/06/2020 00:00:00,93391.451923,94342.094427,92715.167595,91126.237134,87726.978512,84824.089433,80219.267881,74567.810128,68441.310084,64885.619305,63318.324073,65245.807116,65597.406033,66860.432018,72744.946014,78476.250203,82686.680137,85734.76838,89045.20736,91411.246979
06/07/2020 00:00:00,93389.264402,94338.577051,92713.857001,91125.976681,87727.891867,84817.600113,80216.553513,74569.762559,68458.024171,64901.814783,63319.90216,65229.539955,65593.577726,66865.070244,72742.341861,78476.190421,82691.581925,85739.792247,89047.405065,91410.363613
06/08/2020 00:00:00,93387.080524,94335.054283,92712.546169,91125.717458,87728.798682,84811.11389,80213.84533,74571.72674,68474.732628,64918.059023,63321.703975,65213.27703,65589.523227,66869.718701,72739.779506,78476.132435,82696.465922,85744.824695,89049.60431,91409.478617
06/09/2020 00:00:00,93384.900297,94331.526127,92711.2351,91125.459464,87729.698948,84804.630763,80211.143336,74573.70268,68491.435357,64934.352103,63323.729577,65197.287744,65585.244899,66874.338507,72737.239573,78476.076251,82701.332192,85749.865764,89051.805097,91408.59199
06/10/2020 00:00:00,93382.723731,94327.99259,92709.923793,91125.2027,87730.592655,84798.150732,80208.447535,74575.69039,68508.132261,64950.694102,63325.979024,65181.453763,65580.745075,66878.818575,72734.684468,78476.021871,82706.180796,85754.915491,89054.00743,91407.703729
06/11/2020 00:00:00,93380.550834,94324.453679,92708.612249,91124.947167,87731.479795,84791.6738,80205.756015,74577.689878,68524.823243,64967.085101,63328.452375,65165.656598,65576.026054,66883.294311,72732.11419,78475.969299,82711.011798,85759.973917,89056.211311,91406.813832
06/12/2020 00:00:00,93378.381615,94320.909401,92707.300468,91124.692865,87732.360359,84785.199966,80203.067809,74579.701154,68541.508205,64983.525177,63331.067992,65149.896375,65571.090107,66887.765706,72729.528736,78475.918541,82715.825261,85765.041081,89058.416742,91405.922298
06/13/2020 00:00:00,93376.216083,94317.35976,92705.988449,91124.439793,87733.234338,84778.72923,80200.385484,74581.724229,68558.187051,65000.014411,63333.560752,65134.173222,65565.939472,66892.23275,72726.928104,78475.869599,82720.621248,85770.117023,89060.623727,91405.029123
06/14/2020 00:00:00,93374.054247,94313.804765,92704.676193,91124.187953,87734.101724,84772.261594,80197.709047,74583.759111,68574.859681,65016.552882,63336.246596,65118.487266,65560.57636,66896.695434,72724.312292,78475.822479,82725.297164,85775.201781,89062.832268,91404.134307
06/15/2020 00:00:00,93371.896116,94310.24442,92703.3637,91123.937343,87734.962507,84765.797059,80195.038502,74585.805811,68591.62202,65033.140671,63339.125419,65102.838637,65555.00295,66901.153749,72721.703994,78475.777183,82729.302479,85780.295398,89065.042368,91403.237846
06/16/2020 00:00:00,93369.741699,94306.678732,92702.050969,91123.687966,87735.816679,84759.335624,80192.373855,74587.864339,68609.698276,65049.778932,63342.197117,65086.924682,65549.221394,66905.607685,72719.122582,78475.733718,82733.303501,85785.397912,89067.254029,91402.339739
06/17/2020 00:00:00,93367.591005,94303.107708,92700.738001,91123.43982,87736.664231,84752.877291,80189.715112,74589.934705,68627.753729,65066.503841,63346.933765,65069.726248,65543.233816,66910.057233,72716.529993,78475.692085,82737.300228,85790.509366,89069.467254,91401.439984
06/18/2020 00:00:00,93365.444042,94299.531354,92699.424795,91123.192907,87737.505153,84746.422059,80187.062278,74592.01692,68645.78819,65083.28067,63354.071083,65052.580414,65537.04231,66914.502383,72713.926224,78475.65229,82741.292653,85795.629799,89071.682046,91400.538578
06/19/2020 00:00:00,93363.300821,94295.949676,92698.111353,91122.947226,87738.339437,84739.969931,80184.41536,74594.110992,68663.801466,65100.109504,63361.344281,65035.487418,65530.648945,66918.943126,72711.311274,78475.614338,82745.280772,85800.759253,89073.898408,91399.635519
06/20/2020 00:00:00,93361.16135,94292.362681,92696.797673,91122.702777,87739.167074,84733.520905,80181.774362,74596.216934,68681.793366,65116.990428,63368.753387,65018.447501,65524.073083,66923.379453,72708.685142,78475.578231,82749.264582,85805.89777,89076.116343,91398.730805
06/21/2020 00:00:00,93359.025638,94288.770374,92695.483755,91122.459562,87739.988054,84727.074984,80179.13929,74598.334756,68699.763698,65133.04761,63376.298429,65001.460905,65517.306025,66927.98447,72706.047827,78475.543974,82753.244076,85811.045391,89078.335852,91397.824435
06/22/2020 00:00:00,93356.893694,94285.172762,92694.169601,91122.21758,87740.80237,84720.632167,80176.51015,74600.464467,68717.712269,65147.533305,63383.979436,64984.527872,65510.345269,66933.621355,72703.399326,78475.511572,82757.219251,85816.202158,89080.556939,91396.916405
06/23/2020 00:00:00,93354.765528,94281.569851,92692.855209,91121.976831,87741.610012,84714.192455,80173.886948,74602.606079,68735.638886,65162.103768,63391.796435,64967.648647,65502.430095,66939.23905,72700.73964,78475.481029,82761.190102,85821.368114,89082.779607,91396.006714
06/24/2020 00:00:00,93352.641149,94277.961647,92691.54058,91121.737317,87742.41097,84707.755849,80171.269689,74604.759602,68753.543356,65176.759137,63399.749454,64950.823477,65493.996837,66944.8375,72698.068767,78475.452859,82765.156624,85826.5433,89085.003858,91395.09536
06/25/2020 00:00:00,93350.520566,94274.348157,92690.225713,91121.499036,87743.205237,84701.32235,80168.658379,74606.925048,68771.425484,65191.499552,63407.838521,64934.052609,65485.411762,66950.41665,72695.386705,78475.426489,82769.118814,85831.727761,89087.229696,91394.18234
06/26/2020 00:00:00,93348.403788,94270.729387,92688.91061,91121.261989,87743.992802,84694.891957,80166.053023,74609.102426,68789.285078,65206.325154,63416.063666,64917.336293,65476.676063,66955.976447,72692.693455,78475.401915,82773.076666,85836.921538,89089.457122,91393.267653
06/27/2020 00:00:00,93346.290825,94267.105342,92687.595269,91121.026177,87744.773657,84688.464673,80163.453628,74611.291749,68807.121941,65221.236082,63424.424915,64900.674779,65467.790921,66961.516835,72689.989015,78475.379145,82777.030177,85842.124675,89091.68614,91392.351295
06/28/2020 00:00:00,93344.181686,94263.47603,92686.279691,91120.7916,87745.547793,84682.040497,80160.8602,74613.493027,68824.93588,65236.232479,63432.922298,64884.068319,65458.757507,66967.037758,72687.273384,78475.358183,82780.979341,85847.337217,89093.916753,91391.433266
06/29/2020 00:00:00,93342.07638,94259.841456,92684.963876,91120.558258,87746.315201,84675.619429,80158.272743,74615.706272,68842.726698,65251.314484,63441.555842,64867.517168,65449.576978,66972.539163,72684.546562,78475.339034,82784.924156,85852.559206,89096.148963,91390.513562
06/30/2020 00:00:00,93339.974917,94256.201626,92683.647823,91120.326151,87747.075871,84669.201471,80155.691264,74617.931494,68860.494201,65266.48224,63450.325577,64851.021581,65440.250481,66978.020994,72681.808548,78475.321705,82788.864615,85857.790686,89098.382773,91389.592182
07/01/2020 00:00:00,93337.877305,94252.556547,92682.331534,91120.09528,87747.829795,84662.786624,80153.115769,74620.193971,68878.238191,65281.735888,63458.554878,64834.581814,65430.779153,66983.483195,72679.059341,78475.306201,82792.800715,85863.031703,89100.618186,91388.669123
