,MT_001,MT_002,MT_003,MT_004,MT_005,MT_006,MT_007,MT_008,MT_009,MT_010,MT_011,MT_012,MT_013,MT_014,MT_015,MT_016,MT_017,MT_018,MT_019,MT_020
177,95276.991454,95758.64206833334,93911.91881633333,91682.933622,88619.55814633334,84561.77546633333,79988.40411766667,74920.066131,69797.76779766667,67649.499473,66697.65595166666,66777.59132866668,65509.70094866667,67321.47109233333,72666.30630633334,78492.49654166667,83557.87634733332,87649.910212,90814.741049,93148.780172
178,95263.28712766666,95748.31517833333,93898.66233933333,91674.84939833335,88617.18699,84561.18913333333,79988.76161733334,74918.943404,69795.96036666667,67629.27011,66683.47309333335,66769.18015066668,65495.79454433334,67328.67880166667,72673.26627233332,78492.13592066667,83552.02664633332,87637.29252199999,90800.28589633334,93136.81772233335
179,95249.58286099999,95738.00318233333,93885.40612466667,91666.75753399999,88614.81528433332,84560.60760533332,79989.119664,74917.81896366666,69794.11522666668,67609.04377566667,66669.297622,66760.83608400001,65481.741495,67336.01972200001,72680.21973166666,78491.77921800001,83546.179641,87624.67688500001,90785.830933,93124.85561500001
180,95235.878654,95727.70620566666,93872.15017266666,91658.658023,88612.443028,84560.030883,79989.47825966666,74916.69573233333,69792.23243666667,67588.82047199999,66655.12954633334,66752.55919766668,65467.54024600001,67343.49731833333,72687.16661500001,78491.42544333334,83540.33532866667,87612.06329899999,90771.37616,93112.89385066666
181,95222.174507,95717.42437533334,93858.89448333334,91650.55085933332,88610.07022,84559.45896599999,79989.837406,74915.573591,69790.312055,67568.600202,66640.968875,66744.34956066667,65453.189219000014,67351.15215566667,72694.10685233334,78491.07464866668,83534.49370733334,87599.42989366666,90756.92157766667,93100.932429
182,95208.47041966667,95707.15781933333,93845.63905633334,91642.43603733333,88607.69685933333,84558.89185466665,79990.197105,74914.45214633334,69788.35414133333,67548.38296766666,66626.815617,66736.20724266667,65438.686815,67359.05311033333,72701.04037366668,78490.72705733334,83528.65477400001,87586.77334933332,90742.46718699999,93088.97135066666
183,95194.766392,95696.90666733333,93832.383892,91634.31355133333,88605.32294533332,84558.329549,79990.55735833333,74913.32835866667,69786.35875433334,67528.16877233335,66612.66978066666,66728.132313,65424.03141066667,67367.19939633332,72708.01729599999,78490.38369966667,83522.81852666667,87574.09316633333,90728.01298833331,93077.01061533333
184,95181.062424,95686.67105,93819.12899066666,91626.183395,88602.94847666666,84557.772049,79990.91816799999,74912.20223133331,69784.32595333333,67507.95761833334,66598.531375,66720.12484066667,65409.22136066667,67375.55012766666,72715.05229400001,78490.04456233334,83516.984962,87561.41071166667,90713.55898233333,93065.05022366667
185,95167.35851566667,95676.45110033332,93805.87435233333,91618.04556266667,88600.573452,84557.21935466667,79991.279536,74911.07376633333,69782.25579733333,67487.74950866667,66584.40040833333,66712.18489533334,65394.254995,67384.03604466666,72722.14354700001,78489.70963200001,83511.154078,87548.72880033334,90699.10517,93053.09017533333
186,95153.65466733334,95666.24695233333,93792.619977,91609.900048,88598.19787066667,84556.67146633334,79991.64146433334,74909.94296666667,69780.14834566666,67467.54444566667,66570.27688966667,66704.31254633334,65379.13062066667,67392.65748633334,72729.239037,78489.37889533334,83505.32587166668,87536.047426,90684.65155166667,93041.13047066667
187,95139.95087866667,95656.05874166667,93779.36586466666,91601.74684566667,88595.82173133333,84556.12838366667,79992.00395500001,74908.80983466667,69778.00365766668,67447.34243233333,66556.160828,66696.507864,65363.943408,67401.41479366667,72736.322179,78489.05233866668,83499.50034099999,87523.36658333334,90670.198128,93029.17110966665
188,95126.24715,95645.88660566666,93766.11201600001,91593.58594933334,88593.44503333334,84555.59010733334,79992.36700966668,74907.674373,69775.82179233333,67427.14347133333,66542.052232,66688.77091766668,65348.70754433334,67410.30831033333,72743.39287333335,78488.729949,83493.67748299999,87510.68626599999,90655.74489933334,93017.21209233334
189,95112.543481,95635.73068266666,93752.85843066666,91585.41735366668,88591.067775,84555.056637,79992.73063,74906.53658433333,69773.602809,67406.947565,66527.95111066666,66681.10177766667,65333.42415300001,67419.33838133333,72750.45102066667,78488.41171266667,83487.857295,87498.00646799999,90641.29186633334,93005.253419
190,95098.839872,95625.59111333331,93739.605109,91577.24105200001,88588.689956,84554.527973,79993.09481833334,74905.39647133334,69771.35480133333,67386.75471633334,66513.85747233331,66673.50051333335,65317.99748033334,67428.50535466667,72757.49652133333,78488.097617,83482.03977433333,87485.32718333333,90626.83902999999,92993.29508966667
191,95085.13632300001,95615.46803933334,93726.352051,91569.05703866668,88586.311575,84554.00411533333,79993.45957666666,74904.25403666667,69769.07927833333,67366.56492766667,66499.77132633333,66665.96719533335,65302.41274266667,67437.80958,72764.52927599999,78487.78764833334,83476.22491833333,87472.64840633333,90612.38639066667,92981.337105
192,95071.43283400002,95605.361605,93713.09925666667,91560.86530766667,88583.932631,84553.48506400001,79993.824907,74903.109283,69766.77594933333,67346.37820233333,66485.692681,66658.50189333335,65286.668206333336,67447.25140966667,72771.54918533332,78487.481794,83470.41272466666,87459.970131,90597.93394933332,92969.37946466666
193,95057.72940499999,95595.27195533334,93699.84672633333,91552.66585333335,88581.52213599999,84552.97081933334,79994.19081133333,74901.96221299999,69764.48754566666,67326.19454233332,66471.62154566667,66651.10467833334,65270.76211266667,67456.822019,72778.55615,78487.18004066666,83464.60319,87447.29235100001,90583.48170633335,92957.42216866667
194,95044.026036,95585.19923733333,93686.59445966668,91544.45866966667,88579.04669633333,84552.461381,79994.55729133333,74900.81282933331,69762.25160266667,67306.013951,66457.557929,66643.77562033334,65254.69267700001,67466.133018,72785.55007066666,78486.88237566668,83458.796312,87434.61506033334,90569.02966266667,92945.46521733333
195,95030.32272699999,95575.14359933334,93673.34245733335,91536.24375033332,88576.505199,84551.95674966666,79994.92434933333,74899.66113466666,69760.069375,67285.83643033334,66443.50184,66636.51479,65238.45808833334,67475.17649266667,72792.53084766667,78486.58878600001,83452.99208733333,87421.93825266666,90554.57781866666,92933.50861066666
196,95016.619478,95565.105192,93660.09071900001,91528.02108966668,88573.92751633334,84551.45692533335,79995.29198699999,74898.50713133333,69757.89105566667,67265.66198366667,66429.45328766666,66628.65999033336,65222.05650900001,67483.95365699999,72799.49838133334,78486.29925866665,83447.190514,87409.26192233333,90540.126175,92921.55234933335
197,95002.916289,95555.08416799999,93646.839245,91519.77812633333,88571.34592466666,84550.96190833334,79995.660207,74897.35082200001,69755.67861399999,67245.49061299999,66415.41228066666,66620.13922833336,65205.489731333335,67492.94182800001,72806.45257233334,78486.013781,83441.39158866667,87396.58606266667,90525.67473199998,92909.59643266666
198,94989.21316,95545.080681,93633.58803566666,91511.51273833333,88568.76041766668,84550.47169833333,79996.02901099999,74896.19220966667,69753.43209533334,67225.32232166668,66401.37882833333,66610.94053733334,65188.80372933333,67502.32539933333,72813.393321,78485.73234,83435.59530866667,87383.910668,90511.22349066666,92897.64086133333
199,94975.51009133334,95535.09488733334,93620.33709066668,91503.224692,88566.17098866666,84549.98629566666,79996.398401,74895.03129700001,69751.15154533333,67205.157112,66387.352939,66601.72510566669,65171.995341333335,67512.09541000001,72820.320528,78485.45124866668,83429.80167100001,87371.23573166666,90496.77245166666,92885.685635
200,94961.80708266667,95525.12694433333,93607.08641066666,91494.92630866666,88563.57763133333,84549.50570066668,79996.76837866667,74893.86808666667,69748.83700966666,67184.99498733332,66373.33462233334,66592.71357833334,65155.05769000001,67522.14623066667,72827.234094,78485.16407233333,83424.01067266667,87358.56124766666,90482.32161566667,92873.73075433333
201,94948.10413433332,95515.177012,93593.83599499999,91486.64942933334,88560.98033933334,84549.02991366667,79997.13894666667,74892.70258133333,69746.48853366666,67164.83594966667,66359.323887,66583.89928366667,65137.93963000001,67532.28454866666,72834.13391933333,78484.870959,83418.22231133333,87345.88720966666,90467.87098333333,92861.77621933333
202,94934.40124600001,95505.24525166668,93580.58584433333,91478.39475699999,88558.379106,84548.55893466667,79997.510107,74891.53478333334,69744.10616333333,67144.68000200001,66345.320742,66575.26464966669,65120.639062,67542.51032433333,72841.01990466668,78484.57573699999,83412.43658366665,87333.21361133334,90453.420555,92849.82203033334
203,94920.69841833333,95495.33182666668,93567.33595866668,91470.16099666666,88555.77392499999,84548.09276333333,79997.881862,74890.364696,69741.68994433332,67124.527147,66331.325196,66566.64243066667,65103.86625,67552.82351899998,72847.89195,78484.28498833334,83406.65348699999,87320.540446,90438.97033166666,92837.868187
204,94906.99565066666,95485.43690266665,93554.08633833332,91461.91689499999,88553.16478966667,84547.63140033332,79998.25421333332,74889.19232133334,69739.239923,67104.37738766667,66317.33725833334,66558.032659,65087.730763666674,67563.22409466667,72854.74995633334,78483.99871966666,83400.873018,87307.86770766666,90424.52031333333,92825.91468966666
205,94893.29294333333,95475.56064733333,93540.83698333334,91453.66044966667,88550.55169333333,84547.17484566667,79998.62716333334,74888.01766266667,69736.756145,67084.23072666666,66303.35693833332,66549.43536633335,65072.25052466668,67573.71201366668,72861.59382366667,78483.71473833334,83395.095174,87295.19538966667,90410.07050133334,92813.96153833333
206,94879.59029633332,95465.70323,93527.58789333333,91445.391657,88547.93462966666,84546.72309966666,79999.00071366667,74886.84072266667,69734.23865666667,67064.08716633334,66289.38424500001,66540.85058500001,65056.731306666676,67584.287239,72868.42345266667,78483.43256566666,83389.31995199999,87282.52348633333,90395.620896,92802.00873333334
207,94865.88770966667,95455.86482199999,93514.33906866667,91437.11051366666,88545.31359166665,84546.27616233334,79999.374867,74885.661504,69731.68750366668,67043.94670966668,66275.419187,66532.27834666667,65041.079796000005,67594.94973400001,72875.23874366668,78483.15242933332,83383.547349,87269.85199033334,90381.17149833334,92790.05627466667
208,94852.18518366669,95446.04559666668,93501.09050966667,91428.81701633334,88542.68857333333,84545.834034,79999.74962533334,74884.48000933333,69729.10273266667,67023.809359,66261.46177366667,66523.718684,65025.29454966667,67605.699463,72882.039597,78482.87674933333,83377.77736166667,87257.18089566666,90366.72230866668,92778.10416233334
209,94838.48271766667,95436.24573033334,93487.84221633333,91420.51116133334,88540.05956766667,84545.396715,80000.124991,74883.296241,69726.48438933333,67003.67511766666,66247.51201399999,66515.17162933334,65009.374103333335,67616.53639033333,72888.82591333333,78482.60622399999,83372.00998700001,87244.51019533334,90352.27332766667,92766.15239666666
210,94824.78031233333,95426.46540066668,93474.59418900001,91412.19294566665,88537.42656866666,84544.96420533332,80000.50096566667,74882.110202,69723.83252066666,66983.543988,66233.56991733333,66506.63721533335,64993.31697133334,67627.460481,72895.59759266667,78482.34083833332,83366.245222,87231.83988333335,90337.82455633332,92754.200978
211,94811.07796733333,95416.70478799999,93461.34642733335,91403.86236533332,88534.78956933333,84544.53650533332,80000.87755199999,74880.92189533333,69721.14717233334,66963.41597333334,66219.63549233333,66498.11547433335,64977.18833866667,67638.30306366667,72902.35453566667,78482.080577,83360.48306366666,87219.16995299999,90323.37599500001,92742.24990633334
212,94797.375683,95406.96407433333,93448.098932,91395.51941733334,88532.14856299998,84544.11361533334,80001.254752,74879.73132366667,69718.42839133332,66943.29107566667,66205.70874866667,66489.60643933335,64961.10830300001,67648.91905566667,72909.09664266667,78481.82542533333,83354.72350866666,87206.50039733334,90308.92764433334,92730.29918166668
213,94783.673459,95397.24344433333,93434.85170266667,91387.16409833333,88529.50354299998,84543.69553533335,80001.63256833334,74878.53848966667,69715.67622400001,66923.16929800001,66191.78969533334,66481.11014333334,64945.06806,67659.51688433334,72915.82381433334,78481.57536866666,83348.966554,87193.83120999999,90294.47950466665,92718.34880400001
214,94769.97129533335,95387.543085,93421.60473966667,91378.79640466666,88526.85450266667,84543.28226566668,80002.01100233334,74877.343396,69712.890717,66903.050643,66177.87834166667,66472.62661933334,64928.99193466667,67670.37080633333,72922.535951,78481.330392,83343.21219633333,87181.162384,90280.031577,92706.39877366666
215,94756.26919233333,95377.86318533334,93408.35804266667,91370.41633299999,88524.20143566666,84542.87380633333,80002.390057,74876.14604533334,69710.07191666668,66882.935114,66163.97469633333,66464.15590033335,64912.749133666664,67681.60297833334,72929.23295266667,78481.09048066667,83337.46043266666,87168.493913,90265.58386200001,92694.449091
216,94742.56715,95368.20393700001,93395.111612,91362.02387966665,88521.54433499998,84542.47015766667,80002.76973433333,74874.946441,69707.21986966667,66862.82271333333,66150.078769,66455.69801933334,64896.33755633334,67692.98205233332,72935.91472,78480.85561966668,83331.71125933334,87155.82578999999,90251.13636033334,92682.49975566666
217,94728.86516833333,95358.56553400001,93381.86544800001,91353.61904166666,88518.883194,84542.07132,80003.15003666666,74873.74458533333,69704.334623,66842.71344366665,66136.19056866667,66447.25300966669,64879.84611366667,67704.37949266667,72942.58115333333,78480.625795,83325.96467366668,87143.15800866667,90236.68907266668,92670.55076833333
218,94715.163247,95348.94817266667,93368.61955100001,91345.20181533333,88516.21800566667,84541.67729366667,80003.53096599999,74872.54048133334,69701.41622366667,66822.60730766667,66122.310105,66438.82090500002,64865.23920733334,67715.79527966667,72949.232153,78480.400992,83320.220672,87130.490562,90222.24199966667,92658.60212866667
219,94701.46138666668,95339.352052,93355.373921,91336.77219733334,88513.54876366667,84541.288079,80003.91252466665,74871.33413166668,69698.464718,66802.50430833333,66108.43738666667,66430.40173900001,64852.56173633334,67727.22939366667,72955.86761933332,78480.181196,83314.47925133334,87117.82344299999,90207.795142,92646.65383733333
220,94687.75958700001,95329.77737299999,93342.12855766667,91328.330184,88510.87546133333,84540.903676,80004.29471533334,74870.125539,69695.48015333332,66782.40444833333,66094.57242333335,66421.99554533332,64841.768163,67738.68181466666,72962.48745266667,78479.966393,83308.74033100001,87105.15664466667,90193.34850000001,92634.70589366667
221,94674.05784800001,95320.22434,93328.88346133333,91319.87577233334,88508.19809166667,84540.524085,80004.67754033334,74868.91470633332,69692.46257666667,66762.30773066667,66080.77049166667,66413.60235733334,64830.93804500001,67750.15252333334,72969.09155366667,78479.75656866668,83303.003868,87092.49016033334,90178.90207466665,92622.75829866667
222,94660.35616966667,95310.69315933331,93315.638632,91311.40895866667,88505.51664766668,84540.14930633333,80005.06100166666,74867.70163633332,69689.412035,66742.214158,66067.07572766667,66405.22220933334,64820.07103866667,67761.64149966666,72975.67982233333,78479.551709,83297.26985766667,87079.82398300001,90164.45586666667,92610.81105166666
223,94646.65455199999,95301.18404033333,93302.39407,91302.92973966668,88502.83112266667,84539.77934000001,80005.44510166667,74866.486332,69686.32857533333,66722.123733,66053.48947966668,66396.855135,64809.16679566667,67773.14872466667,72982.25457266667,78479.35179966666,83291.53837333333,87067.15810566666,90150.00987666666,92598.86415366665
224,94632.95299533334,95291.69719466666,93289.14807566667,91294.43811166666,88500.14151033334,84539.41418666668,80005.82984266667,74865.26879633334,69683.212245,66702.036458,66039.95782966666,66388.50116900001,64798.22496366667,67784.67417866667,72988.81800866667,78479.156827,83285.760893,87054.49252133333,90135.564105,92586.917604
225,94619.25149933332,95282.232837,93275.90066099999,91285.93407166666,88497.44780366666,84539.05384633334,80006.21522700001,74864.04903166667,69680.06309133333,66681.95233633333,66026.438001,66380.16034533334,64787.37990633334,67796.21784233335,72995.36968833332,78478.966777,83279.85261233333,87041.82722333334,90121.11855266667,92574.97140333334
226,94605.55006433335,95272.791185,93262.64925733332,91277.41761599999,88494.74999566667,84538.69831933333,80006.60125733333,74862.82704133332,69676.88116166666,66661.871371,66012.92970333334,66371.83269866668,64776.658005666664,67807.779696,73001.90675533334,78478.78163566666,83273.811417,87029.16220433333,90106.67322033334,92563.02555133332
227,94591.84869,95263.36818033333,93249.388946,91268.88874166667,88492.04807900001,84538.34760600001,80006.987936,74861.60282766666,69673.66650333334,66641.79356466666,65999.411652,66363.42617100001,64766.04710333334,67819.35972066667,73008.42646066668,78478.601389,83267.68374233332,87016.49745733333,90092.22810866666,92551.08004866667
228,94578.14737666667,95253.957658,93236.119716,91260.34744466667,88489.34204733332,84538.02295700001,80007.37526533334,74860.37639366667,69670.41916366667,66621.71891966667,65985.88566233333,66354.88011933335,64755.40014333334,67830.957897,73014.92870033334,78478.42602366667,83261.55225866666,87003.832975,90077.78321800001,92539.13489533332
229,94564.446124,95244.56076866666,93222.84413666667,91251.79372233333,88486.63189366668,84537.72603766667,80007.76324766666,74859.147742,69667.13919033333,66601.64743900001,65972.35385,66346.19937633334,64744.67786666667,67842.63903833333,73021.41336933333,78478.255526,83255.41693666666,86991.16875033332,90063.33854933333,92527.19009133334
230,94550.74493266667,95235.18294833334,93209.568827,91243.22757066666,88483.91761166666,84537.45710833334,80008.15188533334,74857.91687566666,69663.82663033334,66581.57912533333,65958.83932433334,66337.47049400001,64733.87936666667,67854.48798466666,73027.88036366667,78478.08630066666,83249.277747,86978.50477633333,90048.89410333334,92515.24563666666
231,94537.043802,95225.831748,93196.29378666666,91234.64898666668,88481.19919366667,84537.19517833334,80008.54118100001,74856.684164,69660.481532,66561.51398199999,65945.34209500001,66328.74859533334,64723.00372166667,67866.49013833333,73034.32957866666,78477.91847566667,83243.13465966667,86965.84104533332,90034.44988066667,92503.30153133335
232,94523.34273266666,95216.50741066667,93183.01901599999,91226.05796633335,88478.476633,84536.93884233334,80008.93113733333,74855.50972066667,69657.31650433333,66541.45201133333,65931.86217166668,66320.023314,64712.04999566667,67878.56607533332,73040.76091,78477.75222666666,83236.987645,86953.17755033332,90020.00588166667,92491.357776
233,94509.64172399999,95207.21018166665,93169.74451499998,91217.45450666668,88475.74992266666,84536.68809866667,80009.32175633333,74854.39425566666,69654.47790866667,66521.39321633334,65918.39956466666,66311.29464266669,64702.65416333333,67890.616351,73047.17425333333,78477.591314,83230.83667233335,86940.51428399999,90005.56210733333,92479.41437033335
234,94495.94077666667,95197.94030933334,93156.470284,91208.83860433334,88473.019056,84536.44294633334,80009.713041,74853.33811166667,69651.96944933334,66501.33759966666,65904.95428333333,66302.56257333334,64695.20322533334,67902.640965,73053.56950433333,78477.43577833334,83224.68171166668,86927.85123933334,89991.11855833333,92467.47131499999
235,94482.23989033332,95188.69804566668,93143.19632300001,91200.21025633333,88470.28402566665,84536.20338433333,80010.104993,74852.281886,69649.582255,66481.28516433334,65891.526338,66293.82709800001,64689.73494566668,67914.63991700001,73059.94655866666,78477.28561600001,83218.522732,86915.18840866667,89976.67523533333,92455.52860966667
236,94468.53906533333,95179.48364566668,93129.922632,91191.569459,88467.54482466665,84535.96941133334,80010.49761566667,74851.225579,69647.173689,66461.23591300001,65878.11573833333,66285.08820866668,64684.650559666676,67926.613207,73066.30531166667,78477.140824,83212.35970266667,86902.52578433334,89962.23213900001,92443.58625500002
237,94454.83830133332,95170.238359,93116.649211,91182.91620866668,88464.801446,84535.74102633333,80010.89091100001,74850.16450866667,69644.743757,66441.18984833334,65864.722494,66276.34589766669,64679.600666000006,67938.56083466667,73072.64565933333,78477.00139933334,83206.19259233335,86889.86335900001,89947.78927000001,92431.64425066666
238,94441.13759833334,95160.95414566668,93103.37606033334,91174.250502,88462.053883,84535.51822766666,80011.284882,74849.09816466666,69642.29246466667,66421.14697333334,65851.346615,66267.60015700001,64674.585494,67950.4828,73078.96749699999,78476.86733933333,83200.02136999999,86877.20112533333,89933.34662899999,92419.70259666668
239,94427.43695666666,95151.630327,93090.10317999999,91165.57233566667,88459.30212833332,84535.30101466666,80011.67953100002,74848.02740266667,69639.81981766668,66401.10729066667,65837.988111,66258.85097866668,64669.614730333335,67962.379103,73085.27072066667,78476.73864066666,83193.84600433333,86864.539076,89918.90421666666,92407.76129333333
240,94413.73637633334,95142.32523533334,93076.83057033333,91156.88170666667,88456.54617500001,84535.08938599999,80012.07486033333,74846.95775866667,69637.32582133333,66381.07080333334,65824.64699233334,66250.09835466668,64664.70491833334,67974.24974366666,73091.55522600001,78476.61530033332,83187.66646366667,86851.87720333332,89904.46203333333,92395.82034066667
241,94400.03585733334,95133.04649833334,93063.55823133334,91148.17861133332,88453.78601599998,84534.88334066667,80012.470873,74845.89059566667,69634.810482,66361.03751400001,65811.32326833333,66241.342277,64659.851546333346,67986.09472233332,73097.82090866666,78476.497315,83181.48271600001,86839.21549999999,89890.02008033334,92383.87973933334
242,94386.33539933333,95123.79438766667,93050.286163,91139.46304633333,88451.02164400001,84534.68287733333,80012.86757133332,74844.82591,69632.27380533333,66341.00742600001,65798.01694933332,66232.58273766667,64655.040626333335,67997.91403933334,73104.068014,78476.38468233333,83175.294729,86826.55395799999,89875.57835766666,92371.939489
243,94372.63500233332,95114.56917933332,93037.01436566666,91130.735008,88448.25305233333,84534.48799499999,80013.26495833333,74843.76369866666,69629.71579766666,66320.98054166666,65784.72804466666,66223.81972866667,64650.25129366667,68009.70769533333,73110.30344333332,78476.27739900001,83169.10247033334,86813.89257000001,89861.13686666667,92359.99959
244,94358.93466666667,95105.37115266667,93023.74283933332,91121.99449333333,88445.48023333335,84534.29869266668,80013.663036,74842.70395866667,69627.13646433334,66300.956864,65771.456565,66215.05324200001,64645.48371966667,68021.47569033333,73116.52526266668,78476.175462,83162.90590733333,86801.23132800001,89846.69560766667,92348.06004233334
245,94345.23439266667,95096.20059133333,93010.47158433334,91113.241499,88442.70318033332,84534.11496933333,80014.06180733333,74841.64668633333,69624.53581166668,66280.93639566666,65758.20251966667,66206.28326933335,64640.738078,68033.218025,73122.73117966666,78476.07886833334,83156.70500766666,86788.57022433334,89832.25458133333,92336.12084599999
246,94331.53418033333,95087.05778233334,92997.20060033334,91104.47602166666,88439.92188600001,84533.93682366668,80014.461275,74840.59187833335,69621.91384566667,66260.91913966666,65744.965919,66197.50980266668,64636.01454433334,68044.94656033334,73128.91223866666,78475.987615,83150.499738,86775.90925133333,89817.81378866667,92324.18200166668
247,94317.83402933332,95077.943017,92983.92988766667,91095.698058,88437.13634333333,84533.76425466666,80014.86144166667,74839.53953133333,69619.27057233333,66240.90509866667,65731.74677266668,66188.73283400001,64631.31329600001,68056.65931066667,73135.06831166668,78475.90169933334,83144.29006500001,86763.24840133333,89803.37322966666,92312.24350899999
248,94304.13393933333,95068.856591,92970.65944633335,91086.90760433332,88434.34654533333,84533.597261,80015.26231,74838.48964233334,69616.605998,66220.89427566668,65718.54509066667,66179.952355,64626.63451266667,68068.35016566666,73141.199271,78475.82111833333,83138.07595500001,86750.58766633335,89788.932906,92300.30536833334
249,94290.43391100001,95059.798804,92957.38927666667,91078.10465766668,88431.55248433334,84533.43584166667,80015.66388266666,74837.442208,69613.92012866666,66200.88667333334,65705.36088333334,66171.16835733334,64621.97837533334,68080.00114333333,73147.30498900001,78475.74586899999,83131.85737466667,86737.92747466666,89774.49281733332,92288.36757933332
250,94276.73394399999,95050.76996,92944.11937866667,91069.289214,88428.75415333333,84533.27999566666,80016.06616266667,74836.397225,69611.212971,66180.88229466668,65692.19416,66162.38083266668,64617.626060333336,68091.60809633334,73153.38533833333,78475.67594866667,83125.63429,86725.26753466667,89760.05296533334,92276.43014266668
251,94263.03403866668,95041.77036666666,92930.84975266666,91060.46127066667,88425.95154466666,84533.129722,80016.46915233333,74835.35468966667,69608.48453100001,66160.88114233334,65679.044931,66153.589773,64613.667958666665,68103.17098966666,73159.440192,78475.61135400001,83119.40666633334,86712.60709766667,89745.61335,92264.49305833333
252,94263.18985566667,95041.55975,92927.917905,91057.73667900001,88423.81696566667,84532.15481966666,80016.703859,74834.93015966668,69608.81879066667,66151.62214366667,65671.29611233332,66149.93146866666,64616.30216033334,68108.17718666665,73161.63926800001,78475.60096666667,83117.914916,86708.54745866667,89741.53869199999,92263.46526266668
253,94277.20146000001,95050.14668666666,92935.29523533334,91061.11008000001,88422.34968366667,84530.363663,80016.77242766666,74835.12222533334,69612.22582766667,66153.098183,65668.958314,66151.39016933333,64625.578094000004,68106.63812766667,73159.99236799999,78475.64718233333,83121.16482166667,86713.09135866667,89747.82887233334,92273.34960533334
254,94305.06891566666,95067.53959333332,92952.95906566666,91070.57612599999,88421.56224566668,84527.76462433331,80016.67700866667,74835.92947766666,69618.71571866667,66165.30215566665,65672.04215066666,66157.95012766669,64641.65647000001,68098.56527333334,73154.509336,78475.75241166668,83129.16217266666,86726.241998,89764.48377566668,92294.14893066666
255,94332.93662566667,95084.98731,92970.55198166666,91080.01362833333,88420.790441,84525.19627333333,80016.58875333333,74836.734945,69625.214563,66177.48804433332,65675.175336,66164.45930000002,64658.39961666667,68090.48270533334,73149.03021366666,78475.87019466667,83137.17231833332,86739.40009833332,89781.13856833335,92314.957141
256,94360.80458966666,95102.489667,92988.04158133334,91089.42262233334,88420.043086,84522.65860133333,80016.50768,74837.53862266666,69631.72236266667,66189.73727433333,65678.35789566668,66170.91768633336,64675.53769133334,68082.39044866666,73143.555002,78476.00057,83145.195244,86752.56565666666,89797.79325833333,92335.77421966667
257,94388.67280733334,95119.861788,93005.40460033335,91098.803144,88419.315705,84520.18820066667,80016.43380833334,74838.34050433333,69638.23911966667,66202.05312766666,65681.589855,66177.32528633335,64692.880517000005,68074.28852733334,73138.08370166666,78476.143576,83153.23093533334,86765.73866999999,89814.447853,92356.60014966666
258,94416.54127866666,95137.08346266668,93022.63898733334,91108.15522900001,88418.60825266666,84517.853014,80016.36715733334,74839.140585,69644.764836,66214.43455466667,65684.87123933334,66183.68209966668,64710.42876366668,68066.176966,73132.61631366667,78476.299251,83161.27937733334,86778.91913466666,89831.10236033333,92377.43491466665
259,94444.41000333334,95154.15661966667,93039.78374633333,91117.47586533334,88417.920684,84515.65195766668,80016.307747,74839.938859,69651.29951366667,66226.79911833332,65688.20207433333,66189.988126,64728.18310366667,68058.05578933335,73127.15283866668,78476.467633,83169.34055566667,86792.10704833333,89847.756788,92398.27849766666
260,94472.27898133332,95171.26790266666,93056.86278133333,91126.76340166666,88417.25295400001,84513.54734566667,80016.25344633333,74840.73532133334,69657.84315466667,66239.142528,65691.58238533333,66196.24336466669,64746.144213666674,68049.92502166667,73121.69327766667,78476.64876000001,83177.41445566666,86805.30240733334,89864.41114366667,92419.13088233332
261,94500.14821200001,95188.43929933333,93073.87597433334,91136.01690733332,88416.60501833334,84511.47014033333,80016.20279033332,74841.532539,69664.39576133333,66251.46482499999,65695.012198,66202.44781600001,64764.312772666664,68041.78468766667,73116.23763166666,78476.84267,83185.50106366667,86818.50520933334,89881.065435,92439.99205133332
262,94528.01769533334,95205.67066566668,93090.82320666667,91145.23849866667,88415.97683266667,84509.42032866667,80016.155104,74842.33616266666,69670.95733566665,66263.76605166668,65698.49153766666,66208.60147933335,64782.68946366667,68033.63481100001,73110.78590133332,78477.04940066667,83193.600365,86831.71545033333,89897.71966933332,92460.86198833333
263,94555.88743100001,95222.96185866666,93107.70436033333,91154.42893233332,88415.36835266667,84507.39789733333,80016.111858,74843.14765566667,69677.52787966667,66276.04624933332,65702.02043033333,66214.70435433334,64801.141043,68025.47541666667,73105.33808766666,78477.26899,83201.71234633333,86844.93312799999,89914.37385433335,92481.74067700001
264,94583.75741933333,95240.32313266666,93124.51931599999,91163.58824399998,88414.77953400002,84505.40283366667,80016.07385333335,74843.96591333333,69684.107395,66288.30545966666,65705.59890133333,66220.75644066668,64819.62632433334,68017.30652833333,73099.89419133334,78477.501475,83209.836993,86858.158239,89931.02799699998,92502.628101
265,94611.62765966666,95257.77902533334,93141.26795433334,91172.71647066665,88414.21033266668,84503.435125,80016.04109733333,74844.78675233334,69690.695884,66300.54372399999,65709.226976,66226.75773800001,64838.119723,68009.12817099999,73094.45421333333,78477.74689366667,83217.97429133333,86871.39078033333,89947.68210533333,92523.52424366667
266,94639.498152,95275.33422166666,93157.95015599999,91181.79052600001,88413.660705,84501.49475900001,80016.01359733334,74845.61018199999,69697.29334866667,66312.76108366667,65712.90468,66232.70824633334,64858.86987733334,68001.00357633333,73089.018155,78478.00528266667,83226.12422733333,86884.63074866666,89964.33618599999,92544.42908800002
